# t = 0
0.97 98.015
0.98 99.0419
0.99 100
1 100

# t = 1.99987
0 0
0.01 0
0.02 0.944737
0.03 1.95731
